journal,candidate_count,earliest_year,latest_year,metric_name,metric_value,metric_year,metric_source,verified_at,status
Frontiers in molecular neuroscience,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in neural circuits,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in neuroinformatics,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in synaptic neuroscience,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
GigaScience,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Heart failure reviews,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Helicobacter,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Heliyon,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Hepatology communications,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Hepatology research : the official journal of the Japan Society of Hepatology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
"Human reproduction (Oxford, England)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
IEEE transactions on biomedical circuits and systems,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
IUBMB life,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Immunobiology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Immunologic research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Immunology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Immunology letters,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Inflammopharmacology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Integrative and comparative biology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
International journal of biological sciences,1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
International journal of cancer,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
International journal of cell biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
International journal of molecular medicine,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
International urogynecology journal,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Intestinal research,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Intractable & rare diseases research,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Investigational new drugs,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Iranian journal of immunology : IJI,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of B.U.ON. : official journal of the Balkan Union of Oncology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of Huntington's disease,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of artificial organs : the official journal of the Japanese Society for Artificial Organs,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of biomedical materials research. Part A,1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
Journal of biosciences,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of cardiothoracic surgery,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of cardiovascular development and disease,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of cardiovascular pharmacology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of cystic fibrosis : official journal of the European Cystic Fibrosis Society,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of dairy science,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of engineering and science in medical diagnostics and therapy,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of immunology research,1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
"Journal of inflammation (London, England)",1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular cell biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular histology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
"Journal of molecular medicine (Berlin, Germany)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular neuroscience : MN,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular recognition : JMR,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of nanobiotechnology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of neurochemistry,1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
Journal of neurodevelopmental disorders,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroendocrinology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroengineering and rehabilitation,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroimmunology,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroscience research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of pharmacopuncture,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of smooth muscle research = Nihon Heikatsukin Gakkai kikanshi,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Journal of the American College of Cardiology,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Journal of the Chinese Medical Association : JCMA,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Journal of the Royal Society, Interface",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of the mechanical behavior of biomedical materials,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of theoretical biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of tissue engineering and regenerative medicine,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of toxicologic pathology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Journal of virology,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Laboratory investigation; a journal of technical methods and pathology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Lin chuang er bi yan hou tou jing wai ke za zhi = Journal of clinical otorhinolaryngology head and neck surgery,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Mathematical biosciences and engineering : MBE,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Medical & biological engineering & computing,1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
Methods and applications in fluorescence,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Microscopy and microanalysis : the official journal of Microscopy Society of America, Microbeam Analysis Society, Microscopical Society of Canada",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular brain,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular cancer,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Molecular cancer research : MCR,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Molecular cancer therapeutics,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular carcinogenesis,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular human reproduction,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular oncology,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Molecular pharmacology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Molecular therapy. Methods & clinical development,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Movement disorders : official journal of the Movement Disorder Society,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
NPJ Parkinson's disease,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
NPJ systems biology and applications,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Nano letters,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Nature biotechnology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Nature genetics,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Nature medicine,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Nature methods,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Drug discovery,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Materials,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Molecular cell biology,1,2015,2015,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Neuroscience,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Neural development,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
NeuroImage,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Neuroimmunomodulation,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Neuroscience and biobehavioral reviews,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Neurotoxicity research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Oncology research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Open biology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Open journal of immunology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
"Open medicine (Warsaw, Poland)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
PLoS biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
PLoS computational biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
PLoS genetics,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Pain medicine (Malden, Mass.)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Parasite immunology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Pathology, research and practice",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
PeerJ,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Pflugers Archiv : European journal of physiology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Pharmaceuticals (Basel, Switzerland)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Pharmacological research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Pharmacology & therapeutics,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Physical biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Physiological reports,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Physiology (Bethesda, Md.)",1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Phytotherapy research : PTR,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Pigment cell & melanoma research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Placenta,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Plastic and reconstructive surgery. Global open,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Polymers,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Proceedings. Biological sciences,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Protein science : a publication of the Protein Society,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Pulmonary circulation,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
RNA biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Regenerative engineering and translational medicine,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Renal failure,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Reports on progress in physics. Physical Society (Great Britain),1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Reproductive sciences (Thousand Oaks, Calif.)",1,2016,2016,JIF,,,,,pending_licensed_jcr_lookup
Respiration; international review of thoracic diseases,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Reviews in the neurosciences,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Royal Society open science,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Science (New York, N.Y.)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Seminars in cancer biology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Soft matter,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Soft robotics,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Stem cell investigation,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
"Synapse (New York, N.Y.)",1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Technology in cancer research & treatment,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The American journal of pathology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The American journal of the medical sciences,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The Analyst,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The Biochemical journal,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The EMBO journal,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
The FEBS journal,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
The Journal of allergy and clinical immunology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
The Journal of cell biology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The Journal of endocrinology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
The Journal of pathology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
The Malaysian journal of pathology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
"The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
The journal of sexual medicine,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Thrombosis and haemostasis,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Tissue engineering. Part B, Reviews",1,2015,2015,JIF,,,,,pending_licensed_jcr_lookup
Toxicology and applied pharmacology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Toxicology in vitro : an international journal published in association with BIBRA,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Toxins,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Translational neurodegeneration,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Transplantation,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Transplantation proceedings,1,2017,2017,JIF,,,,,pending_licensed_jcr_lookup
Trends in cell biology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Trends in molecular medicine,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
"Vascular biology (Bristol, England)",1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Veterinary dermatology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Veterinary surgery : VS,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
Virus research,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
World journal of gastroenterology,1,2018,2018,JIF,,,,,pending_licensed_jcr_lookup
World journal of gastrointestinal oncology,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Yi chuan = Hereditas,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Zhongguo shi yan xue ye xue za zhi,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
Zhonghua wei zhong bing ji jiu yi xue,1,2019,2019,JIF,,,,,pending_licensed_jcr_lookup
