journal,candidate_count,earliest_year,latest_year,metric_name,metric_value,metric_year,metric_source,verified_at,status
European journal of medicinal chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
European journal of pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental & molecular medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental and molecular pathology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Experimental thermal and fluid science,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
"Explore (New York, N.Y.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
FASEB bioAdvances,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
FEBS letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Faraday discussions,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Fish physiology and biochemistry,1,2021,2021,JIF,,,,,pending_licensed_jcr_lookup
Food microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Free radical biology & medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in cellular neuroscience,1,2022,2022,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in genome editing,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in molecular biosciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in rehabilitation sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers of medicine,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Gels (Basel, Switzerland)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Gene,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Genome biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Geobiology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
GeroScience,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Handbook of clinical neurology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Handbook of experimental pharmacology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Heliyon,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
"Hepatology (Baltimore, Md.)",1,2021,2021,JIF,,,,,pending_licensed_jcr_lookup
Hereditas,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Human cell,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
IBRO neuroscience reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
IEEE journal of biomedical and health informatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Immunology letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Interdisciplinary cardiovascular and thoracic surgery,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Interdisciplinary sciences, computational life sciences",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of biomaterials,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of cancer,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of endocrinology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of nephrology and renovascular disease,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
International journal of oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of ophthalmology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of pharmaceutics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JCI insight,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JHEP reports : innovation in hepatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JID innovations : skin science from molecules to population health,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
JOR spine,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Journal of advanced research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of agricultural and food chemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of applied crystallography,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of applied physics,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Journal of bioenergetics and biomembranes,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of biological inorganic chemistry : JBIC : a publication of the Society of Biological Inorganic Chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of biological physics,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of biomechanical engineering,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of biomedical materials research. Part A,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of biomedical materials research. Part B, Applied biomaterials",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of biophotonics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of chemical information and modeling,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of chemical theory and computation,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of clinical periodontology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of dentistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of diabetes investigation,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of environmental management,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of enzyme inhibition and medicinal chemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Journal of experimental zoology. Part A, Ecological and integrative physiology",1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Journal of functional morphology and kinesiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of fungi (Basel, Switzerland)",1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Journal of inflammation research,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of lipid research,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of medical ultrasound,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of medicinal chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of molecular medicine (Berlin, Germany)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of oral biosciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of pharmaceutical analysis,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Journal of pharmaceutical and biomedical analysis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of pharmacological sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of physical therapy science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of the American Society for Mass Spectrometry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of theoretical biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of tissue engineering,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Lab on a chip,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Life (Basel, Switzerland)",1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Life science alliance,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Life sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Lung cancer (Amsterdam, Netherlands)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Marine drugs,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Matrix biology plus,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Matter,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Mechanisms of ageing and development,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Mediators of inflammation,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Medical image analysis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Methods and applications in fluorescence,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Methods in enzymology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Microbiological research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Microbiology and molecular biology reviews : MMBR,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
"Micron (Oxford, England : 1993)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Microscopy and microanalysis : the official journal of Microscopy Society of America, Microbeam Analysis Society, Microscopical Society of Canada",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular & cellular proteomics : MCP,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular and cellular biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular carcinogenesis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular cell,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Molecular genetics and metabolism,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Molecular medicine (Cambridge, Mass.)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Molecular reproduction and development,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Mutagenesis,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
NPJ cardiovascular health,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
NPJ precision oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nan fang yi ke da xue xue bao = Journal of Southern Medical University,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nano convergence,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Nanomedicine : nanotechnology, biology, and medicine",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nature machine intelligence,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature metabolism,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Cardiology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Gastroenterology & hepatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Molecular cell biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Neuro-oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neurobiology of disease,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neuroinformatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neurological research,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Neuromolecular medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Non-coding RNA,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Npj imaging,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nucleic acids research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Oncogenesis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Ophthalmic genetics,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Ophthalmologica. Journal international d'ophtalmologie. International journal of ophthalmology. Zeitschrift fur Augenheilkunde,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Optics letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Oral diseases,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Oral oncology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
PLoS neglected tropical diseases,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
PNAS nexus,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
"Patterns (New York, N.Y.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pflugers Archiv : European journal of physiology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
"Pharmaceuticals (Basel, Switzerland)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Pharmaceutics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pharmacological research,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Pharmacology research & perspectives,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Physical biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Physical review letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Physics in medicine and biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Physiology (Bethesda, Md.)",1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Plant reproduction,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Proceedings. Biological sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Proceedings. IEEE International Symposium on Biomedical Imaging,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Progress in biomedical engineering (Bristol, England)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Progress in biophysics and molecular biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Protein science : a publication of the Protein Society,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Quarterly reviews of biophysics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
RNA biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Recent patents on anti-cancer drug discovery,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Redox biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Reports on progress in physics. Physical Society (Great Britain),1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
"Retina (Philadelphia, Pa.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
SLAS discovery : advancing life sciences R & D,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Science (New York, N.Y.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Science signaling,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Sheng wu gong cheng xue bao = Chinese journal of biotechnology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Stem cell reviews and reports,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Studies in health technology and informatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Talanta,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Analyst,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The British journal of dermatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"The European physical journal. E, Soft matter",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The FEBS journal,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of chemical physics,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
The Journal of pharmacology and experimental therapeutics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Journal of the Acoustical Society of America,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The New phytologist,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
The Science of the total environment,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The international journal of biochemistry & cell biology,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
The journal of gene medicine,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The journal of physical chemistry letters,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
The journal of physical chemistry. B,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Therapeutic advances in endocrinology and metabolism,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Theriogenology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Tissue engineering and regenerative medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Tissue engineering. Part A,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Toxicological sciences : an official journal of the Society of Toxicology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Toxicology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Toxicology and applied pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Toxicology in vitro : an international journal published in association with BIBRA,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Traffic (Copenhagen, Denmark)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Translational oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Translational research : the journal of laboratory and clinical medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Trends in biochemical sciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Trends in cell biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Tropical life sciences research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Viruses,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Waste management (New York, N.Y.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Water environment research : a research publication of the Water Environment Federation,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
World journal of surgical oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Zhonghua zhong liu za zhi [Chinese journal of oncology],1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
mBio,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
npj computational materials,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
