journal,candidate_count,earliest_year,latest_year,metric_name,metric_value,metric_year,metric_source,verified_at,status
Archives of endocrinology and metabolism,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Archives of oral biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Archives of pharmacal research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Archives of rheumatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Arthritis & rheumatology (Hoboken, N.J.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Asian Pacific journal of cancer prevention : APJCP,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Atherosclerosis,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
BMB reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC bioinformatics,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
BMC biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC biotechnology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC endocrine disorders,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC pediatrics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BMC veterinary research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Basic research in cardiology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Beijing da xue xue bao. Yi xue ban = Journal of Peking University. Health sciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Bio-protocol,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"BioFactors (Oxford, England)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
BioMedicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biochemical Society transactions,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biochemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biochemistry and cell biology = Biochimie et biologie cellulaire,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biochemistry. Biokhimiia,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biochimica et biophysica acta. General subjects,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biochimie,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Bioengineering & translational medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Bioengineering (Basel, Switzerland)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biogerontology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biointerphases,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biological & pharmaceutical bulletin,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biological chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biology of reproduction,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biomacromolecules,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biomarker research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biomaterials translational,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Biomedical engineering online,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Biomedical research (Tokyo, Japan)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Biomicrofluidics,1,2022,2022,JIF,,,,,pending_licensed_jcr_lookup
Bioresource technology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Blood,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Bone,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Brachytherapy,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Brain, behavior, and immunity",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Breast cancer research : BCR,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Bulletin of mathematical biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Cancer immunology research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Cancer reports (Hoboken, N.J.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cancer science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Carbohydrate polymers,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Carcinogenesis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cardiovascular engineering and technology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Case reports in dentistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Case reports in ophthalmological medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Case reports in orthopedics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cell adhesion & migration,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cell biochemistry and biophysics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cell biomaterials,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Cell cycle (Georgetown, Tex.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cell research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cell stem cell,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
"Cell surface (Amsterdam, Netherlands)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Cells, tissues, organs",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Cellular and molecular biology (Noisy-le-Grand, France)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cellular and molecular gastroenterology and hepatology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Cellular and molecular neurobiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Chem & bio engineering,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Chembiochem : a European journal of chemical biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Chemistry of materials : a publication of the American Chemical Society,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Chemistry, an Asian journal",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Chinese medical journal,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Circulation. Arrhythmia and electrophysiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Circulation. Genomic and precision medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Clinical & experimental metastasis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Clinical, cosmetic and investigational dermatology",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Communications materials,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Comprehensive Physiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Connective tissue research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Critical reviews in oncology/hematology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current cancer drug targets,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current eye research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current gene therapy,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current medical science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current medicinal chemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Current obesity reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current opinion in biomedical engineering,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Current opinion in critical care,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current opinion in genetics & development,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Current protocols,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Current research in microbial sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Cyborg and bionic systems (Washington, D.C.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cytokine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Cytometry. Part A : the journal of the International Society for Analytical Cytology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Developmental dynamics : an official publication of the American Association of Anatomists,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Diabetologia,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
EBioMedicine,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
EXCLI journal,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
EXO : beyond the cell,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Ear, nose, & throat journal",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Ecotoxicology (London, England)",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Emerging topics in life sciences,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Endocrine journal,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Environmental microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Environmental pollution (Barking, Essex : 1987)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Epigenomes,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
European heart journal. Case reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
European journal of protistology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental and therapeutic medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental cell research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental dermatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental hematology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Experimental oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
FEBS letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
FEBS open bio,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Faraday discussions,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Fitoterapia,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Fortune journal of health sciences,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in bioscience (Landmark edition),1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in cellular and infection microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in endocrinology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in neuroscience,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in ophthalmology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Frontiers in pediatrics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Function (Oxford, England)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Genes & development,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Genes & diseases,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Genetica,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Genome research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Genomics, proteomics & bioinformatics",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Georgian medical news,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Glia,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Glycobiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Handbook of experimental pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Histology and histopathology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Human cell,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Human genetics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
IEEE journal of biomedical and health informatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
IET systems biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Immunity,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
ImmunoTargets and therapy,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Immunological investigations,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Immunological reviews,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
In vitro cellular & developmental biology. Animal,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Indian journal of pathology & microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Inflammation and regeneration,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Inflammopharmacology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Innovation (Cambridge (Mass.)),1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Integrative and comparative biology,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Integrative biology : quantitative biosciences from nano to macro,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Interface focus,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
International endodontic journal,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of chronic obstructive pulmonary disease,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of general medicine,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
International journal of gynecological cancer : official journal of the International Gynecological Cancer Society,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of gynecological pathology : official journal of the International Society of Gynecological Pathologists,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of implant dentistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of legal medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of molecular medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International journal of oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International review of cell and molecular biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
International urology and nephrology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Investigational new drugs,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Iranian journal of pathology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JACC. Basic to translational science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JACS Au,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
JBRA assisted reproduction,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
JHEP reports : innovation in hepatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
JVS-vascular science,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of agricultural and food chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of applied biomaterials & functional materials,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of applied microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of biological inorganic chemistry : JBIC : a publication of the Society of Biological Inorganic Chemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of biomaterials applications,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of biomedical informatics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of biosciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Journal of cardiovascular development and disease,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of cardiovascular medicine (Hagerstown, Md.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of cellular physiology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of clinical medicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of colloid and interface science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of fish diseases,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of functional morphology and kinesiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of fungi (Basel, Switzerland)",1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Journal of gastric cancer,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of gastrointestinal oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of hand therapy : official journal of the American Society of Hand Therapists,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of hepatocellular carcinoma,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of imaging,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of inflammation (London, England)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of inflammation research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of integrative plant biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of intensive care,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of interferon & cytokine research : the official journal of the International Society for Interferon and Cytokine Research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of interventional cardiac electrophysiology : an international journal of arrhythmias and pacing,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of materials science. Materials in medicine,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of mathematical biology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of medical case reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of medicinal chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of molecular and cellular cardiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Journal of molecular medicine (Berlin, Germany)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of ovarian research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of periodontal research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of plant physiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of surgical case reports,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of the American Chemical Society,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of the American Heart Association,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Journal of the European Academy of Dermatology and Venereology : JEADV,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of the Turkish German Gynecological Association,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of the science of food and agriculture,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of theoretical biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of thermal biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of thoracic disease,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Journal of tissue engineering and regenerative medicine,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Journal of ultrasound,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Laryngoscope investigative otolaryngology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Life (Basel, Switzerland)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Life sciences,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Macromolecular bioscience,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Macromolecular rapid communications,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Macromolecules,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Matter,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Med-X,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Medical image analysis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Medical oncology (Northwood, London, England)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Medical physics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Membranes,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Metabolism: clinical and experimental,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
MethodsX,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
MicrobiologyOpen,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Microvascular research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular and cellular biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular and cellular endocrinology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular and cellular probes,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular biomedicine,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular biotechnology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular cancer,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular cancer research : MCR,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular carcinogenesis,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular horticulture,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular human reproduction,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular immunology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular microbiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular neurobiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular reproduction and development,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular therapy : the journal of the American Society of Gene Therapy,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Molecular therapy. Oncology,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Molecules and cells,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Mucosal immunology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
NPJ artificial intelligence,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
NPJ breast cancer,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
NPJ microgravity,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nano-micro letters,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Nanomedicine : nanotechnology, biology, and medicine",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nanotechnology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
National science review,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Natural products and bioprospecting,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature cardiovascular research,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Nature chemical biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature computational science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature metabolism,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nature plants,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nature protocols,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Chemistry,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Gastroenterology & hepatology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nature reviews. Molecular cell biology,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Naunyn-Schmiedeberg's archives of pharmacology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Neoplasia (New York, N.Y.)",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neural regeneration research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neuro-oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neurochemistry international,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neurology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neuropathology : official journal of the Japanese Society of Neuropathology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Neurosurgical focus: Video,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
New journal of physics,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Nitric oxide : biology and chemistry,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Npj imaging,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nuclear medicine communications,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nucleic acids research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Nutrition and cancer,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
OncoTargets and therapy,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Oncoimmunology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Open biology,1,2023,2023,JIF,,,,,pending_licensed_jcr_lookup
Open heart,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Osteoarthritis and cartilage,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
PLOS digital health,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
PLoS biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pain,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pathology oncology research : POR,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
PeerJ,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pest management science,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pesticide biochemistry and physiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pharmaceutical research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Pharmacological research,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Physical biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Physics and imaging in radiation oncology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Physiotherapy theory and practice,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Plant biotechnology journal,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Plant physiology and biochemistry : PPB,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Plant reproduction,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Plant, cell & environment",1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Planta,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
"Proceedings of the Institution of Mechanical Engineers. Part H, Journal of engineering in medicine",1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Proteoglycan research,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
QRB discovery,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Quantitative plant biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Quarterly reviews of biophysics,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Redox biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Reproduction in domestic animals = Zuchthygiene,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Reproductive medicine and biology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Respiratory physiology & neurobiology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Reviews on recent clinical trials,1,2025,2025,JIF,,,,,pending_licensed_jcr_lookup
Science and technology of advanced materials,1,2024,2024,JIF,,,,,pending_licensed_jcr_lookup
Science bulletin,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Scientific data,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
Sheng wu gong cheng xue bao = Chinese journal of biotechnology,1,2026,2026,JIF,,,,,pending_licensed_jcr_lookup
